feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,label
-0.8820459,0.1452079,1.46028,0.5861775,0.3758815,-0.1696125,-1.138444,-0.5343049,-0.5160618,-0.2462581,1.601164,0.9577875,-0.6225747,-0.847177,-0.7419558,-1.497247,1
-0.1388137,-2.215374,-0.493109,-1.189987,-0.261251,-2.295373,0.4544995,2.048648,0.2892208,-0.7869849,-0.2485153,0.7385829,-0.6701676,-0.8162671,-0.6367885,-0.4032506,2
0.9622493,-0.1406403,-0.1406094,-0.1308739,-0.1529912,-0.2613501,-0.7782155,-1.038216,1.257682,-0.7692168,-0.3645848,-0.3948058,-0.9346181,-1.332266,0.2061158,-0.3604718,0
1.027755,0.8882592,-2.088721,-1.249785,-1.322838,1.756718,-0.6837503,-0.3519782,-1.075597,0.3930747,0.3091959,1.772105,-0.2252688,0.9150165,-1.036297,2.164108,1
0.4521303,-0.0276459,-0.5951147,-0.2494755,0.09098849,-0.3587906,-0.3451222,-0.5917392,-1.315179,0.1722578,-3.378631,-0.6249003,0.4845107,0.02862349,0.501972,2.676312,0
-0.2681627,0.4271375,1.389757,-0.1406333,-0.1064563,-0.2064024,-1.64748,0.2554695,-1.504021,-0.2753099,0.7559784,0.09732968,-1.94016,-0.1916955,-0.8739385,-1.549277,1
0.1646591,2.221229,0.2982199,1.154369,0.1932047,0.284252,2.023987,1.022477,-0.1713674,0.4382088,0.5997229,-0.2003269,-0.08561382,2.023035,1.170223,-0.2701854,2
1.072035,-0.6997304,0.9627478,0.7365642,-0.9185516,1.452428,1.494724,1.447929,1.351902,-0.1326784,0.6218644,0.8891494,0.8374633,0.5363268,0.4372071,1.214079,2
0.3082215,-1.594653,0.9579764,0.4347596,-1.269845,-0.3956534,-0.8266253,-1.331529,1.754366,1.108696,-1.039375,1.170781,0.5478047,1.078772,0.1575844,0.6191582,2
0.6699643,-0.4524566,-1.181123,0.6523451,-0.1955284,-0.4861062,-0.2815034,1.078224,-0.1856712,1.604208,-1.122949,0.7311819,1.012017,-2.291816,-0.6135927,-1.889952,0
0.05623689,0.826574,0.1951611,0.192405,-1.785678,0.3997756,0.278203,0.3043347,0.3157508,0.8507807,-1.015257,1.016884,-0.9392623,0.9338406,2.185271,-0.7038709,2
0.08290853,0.2317592,0.0271845,-0.09744481,-0.7288415,0.7828948,1.080511,0.1171756,-0.5550348,-0.6965609,-1.282842,-0.4035042,-1.701931,-2.103499,-0.3898942,0.291469,2
-0.5931084,-1.061842,0.6840836,-0.3763509,0.8697381,0.5142012,-0.6275026,0.1197539,0.5756315,-0.1530925,0.8973728,1.920487,-1.297399,-0.2674282,-0.5415159,1.466271,2
1.201898,0.09362169,0.4495453,0.3943917,0.05561877,1.02244,-0.8881811,-0.05522718,-0.2843351,0.7300414,0.9761815,-0.3290597,-0.3183418,-0.5569228,-0.2937272,-0.5856833,1
-0.7581008,0.6751608,-0.1170354,1.306239,1.887442,0.06214252,0.4834485,0.6334825,-1.269864,-1.028201,1.427724,-1.958676,2.499932,1.028731,0.3164954,0.7883903,1
0.8576359,-0.8154713,-1.361866,-0.2621811,0.4227095,-0.006027827,-0.563206,-0.8713281,-0.9981111,-0.1740587,-1.443238,-0.01733571,-0.8252648,-0.2094272,-1.313224,-0.231865,1
0.4088033,-0.5087786,-0.8907635,0.8929045,-0.857946,-1.890344,1.982567,-0.8210909,-0.5906612,1.583893,1.238147,0.7975605,0.1903024,0.546527,0.9959775,-0.3498577,2
0.0059072,-0.3464094,-0.7942821,-0.1650973,0.9524555,-0.5044227,-0.2088054,-0.2927696,-0.5067273,-0.1677538,-2.247821,-1.35532,0.7500086,-0.9831532,0.07679236,-0.2135529,0
0.3675166,0.783852,-0.4061066,-0.5924284,0.4220563,0.5096405,-0.2750066,0.887869,0.430017,0.9271213,-0.4934742,0.5576778,1.404196,1.457087,1.824973,-0.5168382,0
-0.01782795,-0.5341237,0.9350315,0.2943533,-0.6430735,-0.2606198,0.2090078,-0.84289,-1.254004,-0.1883005,0.7162656,-0.4025097,-0.8654858,1.172424,-0.6828887,-1.932122,1
0.4424269,1.18281,-1.549639,2.15232,0.7207993,-1.196355,-0.9858224,-0.9970928,1.00434,-1.669528,-1.355423,-2.828681,-0.08496293,0.7436069,-0.3512052,0.5658713,1
-1.366493,0.2923692,0.5681614,0.6348649,0.0657865,0.3947228,-0.1091931,3.288182,0.158246,1.553165,-0.4187567,-1.598195,0.1288518,0.5403617,-0.1902278,-0.9217982,0
-0.1060657,-0.5355006,-0.1721231,2.318601,-0.1519826,1.082361,0.2504437,1.381668,2.154741,2.999371,0.5779892,0.8054011,-0.5155522,-0.2912504,-0.8086395,0.2409153,0
0.06302459,0.7155426,0.8866324,0.318403,0.9000091,-0.02419789,-0.4098053,-1.473364,0.3070352,-0.688254,0.08916652,-0.4342384,-0.1732838,0.06253433,1.040464,-0.1590589,2
0.4881577,1.111799,-1.099339,-0.7826034,-1.159046,0.1075853,-1.021488,1.24607,-1.775424,0.2755951,0.3704069,0.8729227,-0.4750107,-1.355406,-0.085512,0.01694484,0
-0.4116233,0.4915551,1.086375,-0.2141728,0.5429977,0.6322764,-2.900967,-1.756304,-0.03017364,1.513402,-0.7715822,0.5926049,-0.4677882,-0.4561209,-0.5073835,0.308659,1
-0.2432809,-0.6966106,-0.9326229,-1.12587,-2.143586,0.757352,0.08555847,-0.4864765,1.323291,-0.673883,0.04116649,0.5791686,-1.296869,-0.2616362,0.390646,1.470479,2
-0.01611869,-0.704972,-1.659263,0.9061701,0.09699294,-0.2581694,1.020859,-2.218689,-0.2047753,-1.544513,-1.603051,1.641437,-1.459589,-0.0465291,0.349097,-0.3929331,2
1.318821,-2.251128,-1.968858,1.342117,-0.673934,-1.024383,0.3862729,-1.917999,2.045513,0.06076956,2.571915,0.6292707,-1.383134,-0.3600082,0.6786684,0.4446965,2
1.81199,-0.17387,-1.360483,-1.922659,0.04564069,-0.2570241,1.333338,0.6052267,-0.9391729,-0.9163634,-0.333543,-0.3363844,0.8459099,1.234599,-1.923547,-0.1433298,1
-0.5534286,0.4478472,0.7601162,-0.03091041,-0.3334732,-0.3780353,-0.4369347,0.6413633,0.7511901,-0.2669868,0.1104595,0.5324274,-0.9548103,-0.09901103,-0.4548678,1.29667,2
-1.262218,-1.038439,0.7024982,1.836059,-0.4611016,-0.5509419,-1.572739,0.4130689,-0.08861941,0.01002533,-0.8658932,0.7752852,0.4151987,2.188918,-0.08566465,-0.8292482,2
1.132502,2.763958,-0.4200846,1.168344,-0.6381937,-0.2769341,-0.8867425,1.299469,0.3854059,0.8802593,1.807007,-2.350317,-1.890048,-0.520527,-0.4082089,-0.07793465,1
1.809361,0.4296658,0.02579852,-0.4454095,-1.314553,-1.356467,0.653076,-1.020479,0.2220052,1.208659,0.2960283,-0.9353234,1.168484,-0.1518648,-1.627101,-0.5113524,1
0.5546338,-1.67037,-0.0493081,0.2027586,-0.5121067,0.8603582,0.4926518,-0.5317572,0.1702295,1.320222,-0.370792,1.135039,0.007190414,0.6767594,-0.0003066497,-0.1777644,2
1.541259,-0.8393553,-1.466057,-0.9476106,1.313367,-1.346259,0.524399,0.8919728,-0.4451498,-0.3428829,-0.0577212,-1.408772,0.07118624,-0.9779343,-0.08381134,1.117761,0
-0.191989,0.5635682,1.426975,-0.1870407,0.9145751,0.1306054,-0.05204882,-0.3960353,1.314399,-1.090185,1.269732,-0.6066477,1.078727,0.7232693,-0.01990764,-0.6702088,1
1.2126,-0.1539145,-0.9686896,-0.6845901,-1.886012,-0.258664,-0.794336,-0.7810863,1.055086,-0.4895416,0.033869,0.4424122,0.7734544,1.530901,1.677273,0.6251462,1
-0.271693,-1.352499,-0.6602314,-1.299906,-1.659776,-1.277633,-0.9679815,1.674453,0.1126868,-0.4539851,0.03055932,-1.783847,-0.8353027,0.486685,0.1583994,-1.271819,2
1.118037,1.30034,0.7356946,0.1543168,0.1514501,-0.1042751,0.8987262,-2.075831,-1.04295,-0.9118472,0.05861919,-1.309961,-0.6549065,-0.3861245,0.6945314,0.688226,1
0.444626,-0.8965858,0.3292521,0.2117724,-0.79238,-0.5707338,2.495146,-0.1723526,0.8423133,0.3764685,-1.182039,-0.557478,-0.3276592,-0.4809109,0.002926488,3.292686,2
-1.434687,-1.335446,1.586013,-0.7057462,0.398183,-2.691996,0.6531658,0.3453355,0.9498595,0.01284812,0.6897572,2.369369,-1.200001,-0.1283026,-0.5085644,0.7169523,2
0.160211,0.122699,-0.7949482,0.3220292,-0.08520127,0.8345816,-2.195561,0.2510878,0.2558235,0.2565627,1.058823,0.3857321,-0.4930827,0.2907464,-1.223002,0.3581806,1
2.369385,-0.2527694,0.1520627,1.921678,-0.1434335,1.680273,0.2490355,-0.924698,0.5819541,-1.228062,-0.2725297,-0.2803501,1.489127,-0.4730784,-1.372227,-1.266892,1
1.266616,0.1246997,-0.02847975,0.9246961,0.1261193,-0.667384,-0.6492482,0.218684,-1.011849,0.7012199,0.522643,-1.813068,0.7168589,0.5953187,-0.8013594,-1.037975,1
-1.00894,-0.1686035,0.6568959,-0.4830893,-0.3536591,-0.6483033,-0.4821071,-0.1756519,-0.8917307,-0.4354903,-0.0339266,-2.422765,-2.000224,-0.5840587,0.858457,2.0798,2
-0.02382923,0.7330337,0.53353,0.6678979,0.8446649,-0.3776213,0.4123807,0.3652778,-0.2061068,0.2818269,-1.52641,-0.4575951,1.426867,1.548455,-0.5207021,0.4153912,0
0.953322,0.1809905,-1.737681,1.086565,-0.4061604,-0.0251839,-1.181279,-0.8827825,0.71126,-1.542654,-1.263819,-0.5260281,-0.04688444,0.7996151,0.7839627,0.5715701,1
-0.9103229,-0.8050593,-0.5259373,0.03410862,0.5579432,-0.5647794,0.3771127,-0.9400751,0.989455,1.092286,-1.030415,-1.354515,0.5414361,0.7187523,0.3135496,1.062888,0
0.2915885,0.7588956,-0.4422648,0.8458465,-0.2874697,0.229299,1.516655,-0.8470117,0.4839528,-0.3868291,0.7774534,0.7970092,-0.485263,1.242151,-0.2258541,0.7293483,1
-0.6342235,0.6418264,-0.4735759,-0.4932757,-0.03452227,0.9407575,-0.7230173,1.594459,-0.3724392,1.016571,-0.9316523,-0.2512957,1.003946,0.9094967,-0.03030069,-0.6335332,0
-1.222603,-1.028331,-1.287806,2.631585,2.568983,0.3283757,-1.81278,0.7482261,0.6249996,-0.3362061,0.8530251,-0.2441108,0.9417156,-1.144156,0.04568105,0.2172604,1
-0.3717619,0.604978,0.2740061,-0.6771045,0.322069,0.220382,1.045083,1.265659,-0.3283352,-0.1324622,-0.4598238,-0.3033599,-0.5942664,-0.1749314,0.1325572,-1.166524,0
-1.011176,-0.8159165,-0.01757778,-2.027421,2.003905,-1.163792,0.5011888,0.537053,1.780801,0.2011055,-0.5803711,0.3168198,-0.868861,1.523369,-0.2384384,0.7397434,0
-0.7616808,-1.099509,0.823917,0.09068782,0.3226116,-0.4396082,1.643359,1.184553,0.8244653,0.4689532,-1.116915,-0.142474,-0.4584585,-0.9147503,1.344751,0.009670459,2
0.3196947,-0.3753574,-0.9586728,0.401151,-0.8469129,0.9893507,0.317811,-0.8089845,-1.550269,0.01285441,-1.233852,-1.784386,-0.04651516,-0.4891426,-0.00876476,0.6821424,1
0.1375907,0.5718861,-0.8046732,0.7064989,0.7751518,-1.737205,-0.795362,0.06282453,0.7019594,0.8139954,0.624075,-0.06534124,0.870097,-0.923691,0.4106376,0.3445892,0
1.492014,-0.6420451,-0.3691926,-0.8770605,-0.854039,-0.3884304,1.564456,0.7312272,1.432935,0.6355934,-1.158287,-0.3291604,0.869516,-0.2846865,0.9616024,-0.01133658,0
0.7594154,1.53624,0.4572213,1.303487,1.163387,0.1484849,-1.58723,-1.694355,-0.6314384,1.202692,-0.367824,1.4337,-1.09077,-0.7336136,-1.720433,0.008891269,1
0.3870737,1.521907,2.586949,-1.546751,0.3848235,-0.1551466,-0.6060925,-0.1616923,0.09722807,-1.113642,-0.2588926,0.9657418,-0.8359724,0.1696295,-0.1444385,1.903973,2
-0.465369,-1.630656,0.6560522,1.559036,0.9324524,-0.7490048,-0.0520322,0.5793819,-0.2231825,-0.1770904,-0.4543137,0.117976,-0.1068561,-1.009023,-1.996351,0.3416589,0
0.8436021,0.5692488,-0.5504008,-0.4988421,0.6926286,0.4736954,-1.416127,-0.3868506,0.9404512,0.3360883,0.2502467,-0.6670462,0.01536121,-1.724735,-0.4665286,-2.082261,0
-0.8600425,0.1145471,2.252239,0.9905243,0.1214428,0.06443138,-0.6462655,1.285718,0.3903,-0.9156511,0.505111,-0.08988553,0.3265362,0.9573748,-0.4842104,0.6508979,2
-0.8510991,-2.437948,-0.9086479,-0.2340025,1.355562,0.3592286,1.163462,-0.2738799,-0.3435113,0.2852336,0.5991161,-0.8705395,-1.025932,0.748542,0.3753965,1.929707,2
-0.4423997,-0.00637774,-0.1654843,-0.1437114,0.1735548,-0.4907739,0.3858303,1.459127,2.079108,-0.2153886,-0.09943788,-0.138271,0.0296976,-1.106483,0.3306186,1.558593,0
-0.003469661,0.06397751,-0.9298266,-0.7374786,-0.3175787,-0.3624987,-1.991911,-0.5457873,-0.9072112,0.5081421,-2.324878,0.8764482,0.05919769,-0.02553066,-0.1804791,-0.3472099,0
-0.3330646,-0.9542209,-0.8302713,-0.4384838,0.1836234,-0.1060065,0.5594643,0.6709181,0.1869857,-0.6775699,0.8237839,-0.992174,0.9784077,0.6717968,1.286607,0.5904189,2
0.5145481,-1.01962,-2.343889,0.664215,0.4805604,-0.9189741,1.074422,-0.9509574,-0.2075818,0.27243,-1.340107,0.2027879,1.393113,-1.216997,-1.910976,-1.738871,0
-0.6547785,0.7096568,-0.0297334,0.7377065,0.160392,2.154564,-2.005225,0.96581,0.9715643,0.9339499,0.3097634,0.02295507,-0.004513208,-1.45467,0.9694304,0.1325657,0
0.2051226,-0.8967613,0.333028,2.568563,1.03537,0.1102854,-0.9139945,0.9327087,0.1724097,1.457074,-0.1535306,0.4572217,-1.858432,-0.1065585,-0.04188277,0.3269714,0
0.7199904,-1.877818,0.6059781,0.8192622,0.3256381,0.630288,1.222656,-0.6747703,-0.547942,-0.6606017,1.29963,-1.672361,-0.5827318,-0.6675158,-1.168899,0.6223859,1
-0.05863449,-1.802397,1.467052,0.149759,-0.2624264,-0.2793487,-1.820051,0.2869688,1.162779,1.891699,-0.1924406,-1.454004,-1.442393,0.404567,0.2056346,-0.2630382,2
1.291342,-1.036195,-0.2156371,-0.1278327,-0.1032587,1.047846,0.5883631,0.02689026,-0.1023793,0.3221849,-1.537398,-1.692331,0.1648287,0.3470117,-1.959917,0.4717363,1
-1.291177,-1.816313,1.338365,0.7537624,2.235353,0.6731092,-0.02375967,2.720285,-0.4712512,-0.3085487,-0.8665572,0.423089,0.7335861,0.09595885,-0.4984137,1.179768,2
-0.2746207,0.1398437,0.3520148,-0.3185914,1.02724,-1.7432,0.2262989,-0.3915036,0.5943565,-1.012856,-0.5508599,0.4650911,0.8248768,0.1487742,-0.8339752,-1.317069,0
1.151368,0.001960206,-0.5871847,0.8868798,0.6085169,0.774502,0.7065586,-0.2166664,0.238087,-0.8321384,0.04086113,-1.295267,0.310033,0.03457808,0.1392366,-0.1645947,1
0.3990158,0.3848164,0.3689089,0.4483915,0.4726255,0.5440238,1.192124,0.6549871,0.03023592,0.3582612,-0.9658954,0.3946896,1.376786,1.173143,0.7667922,1.506861,0
-0.7412944,1.036694,-2.192272,0.4593324,-0.6736141,1.692085,1.160353,-0.6947032,-0.1265429,1.280469,-0.1745012,-1.026009,-0.6096816,0.1370898,0.6150984,-1.003938,0
-0.4042111,0.6271439,1.065256,0.06844003,0.7098954,-1.017619,0.9911124,1.763512,-1.30776,0.0659099,-0.5584092,-0.9095383,0.3187843,-0.6873587,-0.8972364,-0.6556488,0
1.022895,-0.6007627,-0.2420255,0.2268543,0.9168827,-0.7301965,-2.670449,2.576485,1.722524,0.8024545,0.561502,-0.2987889,-2.559309,-0.3299483,-0.6471257,0.1643823,0
1.335044,0.5359901,1.148035,-0.5098217,-2.816478,1.861162,0.1166018,0.1947486,0.9241199,1.275117,0.05727318,-0.7172542,0.5731361,0.2650522,-1.23585,0.623872,1
-0.4419214,0.09382302,-0.5252658,0.1272383,-1.9404,0.2826886,0.9040859,0.1442932,-1.538981,-1.276399,0.9128364,0.1751468,0.3693627,1.063291,-0.1896638,-0.6461889,1
-1.230011,0.1568843,-0.4305654,-0.4467526,-1.011641,0.2566103,-0.4425826,-1.919714,1.331342,0.5729889,-1.257591,1.514545,1.169013,1.827562,0.1485989,-1.897543,2
-0.3498432,-1.122327,-0.1994605,0.04410605,-1.400923,-0.2838373,-0.4215205,0.7987076,-1.474848,2.44136,-1.263502,-0.06321619,0.2518928,1.14416,0.03410678,2.185349,0
1.248668,0.7471582,1.514373,-1.151924,0.543111,0.1192874,-0.5441945,-0.5334545,0.6555541,-0.4150845,-0.2301547,0.8032988,0.6567466,1.58934,-0.344863,0.4642323,1
-0.2773305,0.166535,-0.5885398,-0.02774526,-0.6034748,-0.9737803,0.07848483,-0.7828123,-1.129092,-2.184528,1.272467,1.528803,1.320749,1.200732,-0.3404622,0.5764027,1
-0.3533997,-0.8844154,-2.251927,-0.8848805,2.640289,-0.3641452,-0.7022851,0.8101775,-0.3537906,1.359887,-1.35548,-1.68964,1.079692,0.8894197,-0.9170058,0.4509964,0
1.24183,0.2976353,1.460701,-0.3932255,0.5400332,0.5040029,-0.7615858,-1.315738,-0.6595472,2.165369,2.416656,0.7854882,-1.915575,0.6716583,-0.08936528,-0.3440394,1
2.456,1.648071,-2.406369,-2.52985,-0.2820595,-0.0450908,1.904318,-0.06333812,-0.6580965,-0.7868299,0.388081,-0.7149409,-1.34521,-0.8054639,-1.575761,-0.6122472,1
1.51156,0.8644271,0.4259972,-0.7654696,0.4303857,-1.416254,-1.019343,-1.468201,-0.2947396,-0.4365531,-0.9916284,-1.534039,2.409345,0.9286072,0.4431114,-0.5086144,1
-0.5877872,-0.7729635,1.107291,-0.1626597,-0.2567839,0.09660542,1.225045,-0.9763341,-0.2821259,-0.9573945,0.8146799,0.304652,-0.4047816,-0.8500103,1.042956,1.836432,2
-0.1509918,0.01721544,-0.2885418,0.7842453,0.06672259,0.1410108,1.350349,0.4936102,-0.3649613,0.2505693,-0.2691176,0.6938708,-0.425016,-0.4334334,-1.178133,2.219414,0
-1.673484,-0.9106539,-0.7416291,0.134935,0.5411262,-0.7835226,-0.9401385,0.1277123,-2.618169,0.211036,1.029863,1.641986,1.170632,1.072409,-1.245455,-0.5840976,1
-0.2812028,-0.8674454,0.870038,0.7123483,-1.168356,-0.3514894,0.40167,2.36538,-0.9403296,-0.8197535,0.7338421,-0.5640447,0.2296537,1.515602,0.07817689,-1.378791,2
0.6449022,-0.7306885,0.04838878,0.7931982,-1.238569,0.6167809,0.4895223,-0.04085678,1.587857,0.7755566,0.91729,0.5355198,0.4221971,-1.942028,0.02916512,-1.505988,2
1.969488,-0.1692493,0.9803041,-1.093474,-0.8928998,0.678159,-0.94699,0.7767437,2.280082,-1.263036,-0.03505819,0.4854853,-1.400471,-0.182098,1.461865,-1.379681,2
-0.6145686,-1.517762,0.8499894,-0.9412061,-1.365767,-0.5581754,-0.7322888,1.851966,-2.798429,1.840156,-0.389112,-0.3618219,0.569412,0.8662591,-0.3352887,-0.9155319,2
-0.5608571,-0.9280129,-0.5481161,-1.186598,-0.7258592,-0.2142239,-1.245539,-0.6919307,-0.2498786,-0.4831541,-1.151213,-1.317648,0.5175014,-0.1769026,0.07380071,1.59726,1
-1.708719,0.9906375,1.118562,1.03211,-0.7602599,-1.406646,1.028275,0.9323081,0.9587327,0.3695362,0.5116724,0.7253104,2.06337,-0.7022417,1.077688,-0.8579056,0
0.3701911,0.2730101,1.586577,0.7991655,0.8621474,-0.9627364,3.08763,-0.6145576,0.05975689,0.2902707,0.2833561,-0.2866738,-0.9089127,-1.185926,-2.498882,0.5420072,2
-0.4342558,0.1187725,0.04885005,-0.1615495,-0.4851135,0.6852518,1.808115,0.1813086,-0.7278644,-1.382502,-1.112995,-0.4770501,-1.767377,-1.506565,-0.8651845,0.6874194,2
0.1639051,-0.7781394,0.3702678,0.2023092,0.0865961,-0.1758349,-1.051553,0.1334573,0.499724,1.209074,-0.3024318,-0.4629419,1.184734,-0.2883423,0.3838518,1.614261,0
-1.132684,-0.7601385,1.089707,1.634762,-0.6614529,1.089661,-0.1365833,1.06736,0.8470529,0.4816854,0.9838915,2.13321,0.8207729,0.5436239,-2.115047,1.712216,2
-2.024061,-1.979653,-1.685827,-0.01023014,0.3589145,1.14816,0.3133672,-1.900225,0.3320291,0.5380866,-0.8009703,1.256027,-0.8595629,0.4894391,-1.068369,0.09739885,1
1.412859,0.9319944,0.0193228,1.012778,-1.075515,1.901745,0.7357238,-0.5347853,-1.208881,0.1044375,0.006729122,-1.180133,-0.008793236,1.151243,0.1074194,0.6468307,1
-1.007875,0.1028313,1.517578,1.510024,-0.1653574,-0.7506253,-0.4170366,-1.112693,-0.6797515,0.2054805,-1.021773,1.378497,-0.004131239,-1.003049,-0.05158068,0.003367719,2
-0.5357914,-0.2337125,-0.4679731,-1.687118,0.3560091,-0.1196569,-0.4173925,-0.8641626,0.5510309,-1.483144,-1.246589,-0.9181323,0.160766,0.5033135,2.519116,-0.1877429,2
-0.04085622,-0.2968743,-1.042719,2.040123,1.433373,-0.6010578,-0.6867275,1.094899,0.4575596,-2.028096,0.5308579,1.220941,-1.198066,0.5940427,1.196801,0.5419773,2
-0.1064227,-0.5178888,-0.7597324,1.163745,0.3854942,0.3373928,-0.8326877,0.7617273,-0.0888785,-0.8531488,-0.8528273,-1.851352,-0.8681085,-0.3558334,0.6757587,0.4098365,0
3.259312,0.6810045,-1.006608,-1.006689,-0.1087075,-0.9156367,1.280652,0.7180093,0.1721227,0.4726023,2.514298,-0.1542672,-0.09489362,0.06450703,0.3217161,0.6468935,1
-1.47916,0.2004181,-0.5106776,-0.46755,-0.7191399,0.315007,0.5930917,-0.2455811,-0.6330182,-0.02264199,-0.3381424,0.2407639,0.02007597,0.1078849,1.096826,0.1767571,2
1.081007,0.2146753,0.7936272,0.07749038,0.7971281,1.371776,-0.2420897,0.1076834,1.106118,-0.5965003,0.5581472,1.411217,2.695999,0.4227569,3.518516,2.189767,2
-1.804305,-0.2778416,-0.0146116,-0.6004468,0.928652,-1.177612,1.190876,0.827141,0.6169121,-0.3818639,0.4516566,0.558991,0.8912587,-0.545339,-0.04264678,1.49118,0
-0.5603297,0.1834973,-0.4415165,1.306775,0.2778438,1.355461,1.12784,0.245358,-0.6330198,2.473881,0.149943,-0.613925,0.2368248,-1.302465,-1.367193,-0.5729111,0
0.2903428,-1.724371,0.1644885,1.239758,-0.1271136,2.532861,-0.1463835,1.607798,0.2543624,-0.488405,-0.7421649,-0.3308836,0.4647212,-2.321982,-1.547063,2.150012,1
-0.489581,0.8127101,-1.10275,-0.1316325,-0.0006178762,0.1947078,-0.9736211,-0.5960566,-1.633875,-0.7966555,0.3624509,-1.694957,0.1648534,2.781964,0.2324771,0.7082013,1
0.9597781,0.8082464,-1.028929,-0.7335581,1.002024,0.2748918,-0.9603463,-0.5886497,1.373441,0.9502807,-0.3927501,0.186591,-1.464112,-0.9293465,1.301502,-0.2649368,0
0.276428,-0.8668515,0.9493091,0.3038904,0.6458374,-0.2911133,0.1550744,0.05938151,1.478438,-0.2941109,0.9983785,-0.2297768,-0.2120129,0.6215943,-1.14149,-0.3743385,2
-1.073256,-0.08448882,0.9685836,0.5635057,-0.2911522,1.676775,-0.4504034,0.1915767,-0.4299798,0.1672672,-0.3549632,-1.567929,0.5703018,0.18231,2.628617,0.3325016,2
-0.1326394,1.238587,-0.5798168,1.257701,0.2935593,-0.9716107,0.8290758,-1.43011,-1.896345,1.030306,0.3895721,0.7676245,-0.05345172,-0.3815448,-0.4274522,-2.639071,1
-0.1377008,1.402739,0.5604659,1.22005,1.44464,0.6716293,-0.5861118,-1.011273,-2.430556,0.9941832,-0.1402596,0.9357704,2.183141,0.3969468,0.6251972,-0.2566531,1
0.03498984,1.910493,1.184458,0.02864863,0.1033995,-0.4981759,-1.148307,1.002483,0.1885872,-0.6899638,-0.9288796,0.2864359,1.248914,-1.477029,0.1840076,-0.01213218,0
-1.096606,1.337465,-0.1586036,-1.270786,1.746685,0.02103913,0.5541064,0.297548,-0.3368657,-0.7752951,-0.3293589,0.8011831,0.2156095,-0.6393662,-0.9730937,-0.1601802,0
0.8738612,-0.9684511,-1.286051,0.5837829,-0.3183925,-1.891113,1.737286,0.9026085,-1.78882,-0.4885171,0.8220785,1.433215,-0.4137545,0.7563816,-0.8506576,-2.364761,2
0.02012368,-1.407801,-0.5745309,0.03582648,-0.391187,-0.8506816,-1.096989,1.828104,0.9112071,0.8231368,-1.320097,1.131269,-0.5316929,-0.4545642,-1.156203,0.5873225,0
-0.2329801,0.5968675,0.548713,-0.5171598,1.19157,0.01338545,-0.2002245,0.314122,-0.5891411,1.563418,-0.816561,1.279515,0.3261276,0.9974723,-1.274648,1.562589,0
0.3923448,-0.1720025,1.080515,0.001754752,-1.037507,-0.09311286,0.4711035,0.6753867,1.235255,1.266922,1.048952,0.1053055,-0.08727967,-0.2953682,-1.221079,0.6815478,2
0.6635668,0.1908934,0.874759,0.02529944,-0.2965596,-1.532207,-0.3661591,0.2123109,0.536584,-0.1786583,-0.3515691,-0.3949925,0.3645594,-0.4808356,-0.4232935,-0.7313513,0
-0.2477074,-0.4948882,-0.3716955,1.690824,-0.133291,-2.03133,-0.2781383,-0.03974462,0.9674489,1.838827,-0.7723112,0.09141163,-0.3057112,-0.1181799,0.510569,0.7995245,0
0.06286056,-0.0867911,-0.3828019,1.76633,-0.4201458,-0.1083601,1.282518,0.5545982,0.1725149,0.3558278,1.007518,0.5806515,-0.3336866,2.440716,-0.7904674,0.3177231,2
-0.07097542,-0.4901464,0.3414164,-0.7380267,1.201764,0.5501326,-0.9986013,-0.3724883,0.1604014,-0.9461662,0.382858,0.6806442,-1.391785,-0.2224545,-0.6763104,-0.5120919,2
-1.493828,0.4532671,-0.9060496,0.06662379,2.895518,1.289069,0.1935889,0.7398468,1.426511,-0.9099248,-0.6405153,-0.09326429,-0.0166431,0.4457634,-0.5773349,-0.8675368,0
0.03138049,0.06389453,1.94313,-0.3524647,-1.385565,1.05564,0.09322488,-1.491408,-0.473032,-1.781189,-0.384487,1.465068,0.2107686,1.127159,1.058493,-0.2672372,2
-0.6234748,-1.329208,-0.2544702,-0.3445749,0.1456212,0.3854839,1.158979,1.493442,-1.750282,-0.3707543,-1.1294,-1.08613,-0.8550143,1.114664,-0.3137577,-0.7701469,2
-0.888338,0.2545129,0.6923442,-0.263636,-1.806279,0.5858659,2.441218,0.3432299,0.3803938,-0.5942293,-0.1241303,-0.1092719,1.333913,1.586153,0.2915763,-0.9665799,2
-1.453936,-0.7182761,-1.937611,-1.241306,0.3578421,0.7635395,1.274599,0.6019464,-0.4923374,0.5920724,-1.98142,-0.07914652,-1.178612,-0.1830786,-0.7579992,-0.6162396,0
-0.1746053,-0.5537669,1.260804,0.1863406,2.808079,-0.5719999,0.9176489,1.369726,-1.055193,2.329829,0.1537759,0.1790855,0.08388498,-0.2962417,-0.1929646,-2.243128,0
0.5173954,1.499506,0.6937863,-1.554353,-0.655531,-0.4638331,0.3577831,-0.2431774,-0.815474,-0.6377414,-1.833865,0.6801005,-0.3570126,0.709371,-0.9900211,-0.02884017,0
-2.102472,1.022268,-0.1070002,0.527454,1.045942,-0.06140813,0.4796725,-1.544265,-1.258886,-1.361344,0.2755197,0.6343446,-1.409234,-0.7673734,0.3336062,-0.003834791,2
